anyo,id_alumno,fecha_nac,sexo,estado_matricula,curso,grupo,turno
2024,12607926,13/07/2006,M,M,3228406545,1CFSI,D
2024,13261957,27/03/2006,H,M,3162079936,2CFMC,D
2024,11571094,26/05/1986,H,M,3228413382,1CFSL,S
2024,13456133,17/06/1979,M,M,3228413382,1CFSL,S
2024,11055595,18/03/1975,H,M,3162075418,2CFME,D
2024,11404436,11/10/2004,M,B,3228415772,1CFSO,D
2024,12116573,07/12/1967,M,M,3162079713,2CFMD,S
2024,13462544,05/11/2006,M,M,3228415772,1CFSO,D
2024,13499130,10/10/2005,M,M,3162075418,2CFMF,D
2024,12557047,30/10/1972,H,B,3162079936,2CFMI,S
2024,13456011,25/03/2004,H,M,3228413080,1CFSC,D
2024,10302214,31/07/2000,H,M,3228379385,1CFMG,S
2024,13456007,29/03/2004,M,M,3228406931,1CFSB,D
2024,12739645,30/09/1999,H,M,3228390016,1CFMD,S
2024,10618403,16/05/2002,H,B,3228413080,1CFSC,D
2024,13282254,04/06/2002,M,M,3162077600,2CFSB,D
2024,12250190,08/04/1970,M,B,3162079936,2CFMI,S
2024,13458016,02/05/1995,H,M,3228390016,1CFMD,S
2024,10758365,26/10/2006,M,B,3228413382,1CFSQ,D
2024,13068080,30/12/1966,M,B,3228413382,1CFSQ,D
2024,13446594,10/12/2006,M,M,3162078584,1CFSG,D
2024,10862205,04/08/2005,M,M,3162078584,1CFSG,D
2024,10784833,05/04/2006,M,M,3162075418,2CFMF,D
2024,13034194,06/12/1988,M,M,3162075418,2CFMF,D
2024,11251967,28/11/2003,H,M,3228415772,1CFSO,D
2024,10399058,24/10/2000,H,M,3228413382,1CFSL,S
2024,13459361,09/06/1993,M,M,3228379385,1CFMG,S
2024,13064420,22/10/1978,M,M,3228404816,1CFST,S
2024,10515573,13/08/2002,M,M,3162079790,2CFSP,S
2024,13038809,04/07/1986,M,M,3162079790,2CFSP,S
2024,11553064,16/07/1987,M,M,3162079790,2CFSP,S
2024,12452324,05/02/1978,M,M,3162076035,2CFSQ,S
2024,11402624,08/09/1984,M,M,3162079713,2CFMD,S
2024,10377321,06/02/1999,H,M,3162076119,2CFSE,D
2024,10070165,09/08/1997,H,M,3228390016,1CFMD,S
2024,10759106,21/11/2004,M,M,3162076035,2CFSJ,D
2024,10652580,16/08/2005,M,M,3228415772,1CFSS,D
2024,13242130,28/04/1980,H,M,3162075539,2CFSF,D
2024,10618356,19/04/2001,H,B,3228413382,1CFSL,S
2024,13455952,27/12/2006,M,M,3228410748,1CFSR,D
2024,10282698,24/06/1996,H,M,3162077600,2CFSS,S
2024,10248785,20/03/2001,M,M,3162079713,2CFMD,S
2024,11271861,16/04/2004,H,M,3228413382,1CFSL,S
2024,12563453,07/08/2006,H,M,3228390016,1CFMH,D
2024,13251013,22/01/2004,M,M,3228410357,1CFSD,D
2024,10707734,25/07/2005,H,M,3162077488,2CFMB,D
2024,10745573,03/06/2005,M,M,3228410357,1CFSD,D
2024,10645102,22/05/2005,M,M,3228410357,1CFSD,D
2024,10776755,15/05/2006,H,B,3228381273,1CFMB,D
2024,10776755,15/05/2006,H,M,3228381273,1CFMB,D
2024,10654915,20/04/2005,M,M,3228381273,1CFMB,D
2024,11073751,25/07/2006,M,M,3228406545,1CFSI,D
2024,10804683,11/04/2003,H,M,3162077551,2CFSI,D
2024,11484235,09/07/1977,H,B,3162079936,2CFMI,S
2024,10852107,07/05/2006,H,M,3228406931,1CFSP,S
2024,10514139,08/07/2002,H,M,3228410892,1CFSE,D
2024,10910600,23/01/2006,H,M,3228413080,1CFSC,D
2024,10799789,22/05/2006,H,M,3228413080,1CFSC,D
2024,10762023,14/08/2006,H,M,3228413080,1CFSC,D
2024,10780756,25/06/2006,M,M,3228413080,1CFSC,D
2024,10823807,18/12/2006,H,M,3228413080,1CFSC,D
2024,10851502,03/02/2006,H,B,3228410357,1CFSD,D
2024,10675936,28/10/2003,H,M,3228410357,1CFSD,D
2024,10719000,28/08/2005,M,M,3228410357,1CFSD,D
2024,10846121,30/12/2006,H,B,3228381273,1CFMB,D
2024,10026278,18/08/2005,H,B,3228404816,1CFSA,D
2024,10024578,12/07/2005,M,M,3228404816,1CFSA,D
2024,10711877,01/12/2004,H,M,3162079790,2CFSA,D
2024,10700021,19/06/2004,H,B,3162079860, ,D
2024,10355633,09/03/1995,H,M,3162079860,1CESCIB,D
2024,10700021,19/06/2004,H,M,3162079860,1CESCIB,D
2024,10781314,26/10/2003,H,M,3162079860,1CESCIB,D
2024,10736698,11/12/2004,H,M,3162079874,1CESIAB,D
2024,10837507,03/04/2004,H,M,3162079874,1CESIAB,D
2024,10904569,06/03/2007,H,M,3162079936,2CFMC,D
2024,10730670,10/06/2002,M,M,3162079957,2CFSH,D
2024,10813126,09/07/2006,M,M,3228406931,1CFSB,D
2024,10349498,09/01/1998,H,M,3228406931,1CFSB,D
2024,10918602,20/09/2006,M,M,3228406931,1CFSB,D
2024,10365221,10/09/2001,M,M,3228406931,1CFSB,D
2024,10698470,13/06/2004,M,M,3162078584,1CFSG,D
2024,11285049,27/03/2006,M,M,3162078584,1CFSG,D
2024,10287428,18/04/2000,M,M,3162078584,1CFSG,D
2024,10610021,27/07/2004,M,M,3162078591,2CFSG,D
2024,10689283,01/03/2004,M,M,3162078591,2CFSG,D
2024,10850218,22/03/2005,M,M,3162078591,2CFSG,D
2024,10711820,27/12/2003,H,M,3162078591,2CFSG,D
2024,10707901,19/12/2005,H,M,3162080071,2CFSC,D
2024,10707654,09/03/2003,M,M,3162080071,2CFSC,D
2024,10837560,07/12/2005,M,M,3162080071,2CFSC,D
2024,10864476,10/02/2004,H,M,3162080071,2CFSC,D
2024,10691654,08/07/2005,H,M,3162080071,2CFSC,D
2024,10711859,08/05/2004,H,M,3162080071,2CFSC,D
2024,10931651,07/07/2007,M,M,3162075411,1CFME,D
2024,11006716,22/06/2008,M,M,3162075411,1CFME,D
2024,10824027,11/10/2005,M,M,3162075411,1CFMF,D
2024,10926900,16/09/2007,M,M,3162075411,1CFMF,D
2024,12426107,23/01/1971,M,M,3162075418,2CFME,D
2024,10574437,08/02/2002,M,M,3162075418,2CFME,D
2024,10787438,28/11/2006,M,M,3162075418,2CFMK,D
2024,10884628,29/04/2007,M,M,3162075418,2CFME,D
2024,11407450,22/11/1979,M,M,3162075418,2CFMK,D
2024,11320679,01/06/1984,M,M,3162075418,2CFMF,D
2024,12559644,13/04/1978,M,M,3162075418,2CFMK,D
2024,10788057,26/04/2006,M,M,3162075418,2CFMF,D
2024,10615480,12/09/1991,M,M,3162075418,2CFMK,D
2024,10898139,11/01/2007,M,M,3162075418,2CFME,D
2024,10707767,01/07/2005,M,B,3162075539,2CFSF,D
2024,10486854,18/07/2003,M,M,3162075539,2CFSK,D
2024,10698110,23/09/2005,M,M,3162075539,2CFSF,D
2024,10324078,21/08/1994,H,M,3162075539,2CFSF,D
2024,10845796,19/05/2005,M,M,3162075539,2CFSF,D
2024,10932819,27/02/2007,H,M,3162077488,2CFMB,D
2024,10789649,19/02/2006,H,M,3162077488,2CFMB,D
2024,10700138,18/02/2004,M,M,3162077551,2CFSI,D
2024,10770133,12/12/2002,H,M,3162077551,2CFSI,D
2024,10852071,18/12/2005,M,M,3162077600,2CFSB,D
2024,10833265,18/06/2004,M,M,3162077600,2CFSB,D
2024,10737190,21/04/2005,M,M,3162077600,2CFSB,D
2024,10805336,04/08/2003,H,M,3162076035,2CFSJ,D
2024,10513851,03/02/2002,M,M,3162076098,2CFSD,D
2024,10837523,18/01/2004,H,M,3162076098,2CFSD,D
2024,10696634,10/10/2005,M,M,3162076119,2CFSE,D
2024,10199483,14/03/2001,M,M,3162076119,2CFSE,D
2024,10301015,25/04/2001,M,B,3228415772,1CFSS,D
2024,10282118,19/01/1993,H,B,3228415772, ,D
2024,10865703,10/02/2005,M,M,3228415772,1CFSO,D
2024,10851445,13/09/2006,M,M,3228415772,1CFSS,D
2024,10282118,19/01/1993,H,M,3228415772,1CFSO,D
2024,13242092,13/09/1979,M,M,3228415772,1CFSO,D
2024,10698482,19/03/2004,H,M,3162079713,2CFMA,D
2024,10924358,03/06/2007,H,M,3162079713,2CFMA,D
2024,10787713,07/05/2006,H,M,3162079713,2CFMA,D
2024,10381670,11/07/1998,M,M,3228413382,1CFSL,S
2024,13459576,05/10/1984,M,B,3228404816,1CFST,S
2024,12739273,16/02/1980,M,M,3162079790,2CFSP,S
2024,13320897,05/06/1986,M,M,3162079790,2CFSP,S
2024,10283680,29/07/1998,M,M,3162079790,2CFSP,S
2024,10412777,18/01/1992,M,M,3162079790,2CFSP,S
2024,10730130,30/07/2003,M,M,3162079790,2CFSP,S
2024,10325203,04/12/1995,H,B,3162079936, ,S
2024,12505624,15/01/1989,H,M,3162079936,2CFMI,S
2024,10325203,04/12/1995,H,M,3162079936,2CFMI,S
2024,13248857,03/06/1980,H,M,3162079993,2CFSR,S
2024,12636620,30/05/1971,H,M,3162079993,2CFSR,S
2024,10365185,03/06/1999,H,M,3162079993,2CFSR,S
2024,12427040,11/09/1975,M,M,3162079993,2CFSR,S
2024,12040403,30/03/1988,M,M,3162079993,2CFSR,S
2024,11254010,01/04/1976,M,M,3162079993,2CFSR,S
2024,10279313,28/03/1999,H,M,3162079993,2CFSR,S
2024,10323451,04/02/1998,H,M,3162079993,2CFSR,S
2024,10307929,16/11/1994,M,M,3162079993,2CFSR,S
2024,10979745,01/06/1983,H,M,3162079993,2CFSR,S
2024,10199483,14/03/2001,M,M,3228406931,1CFSP,S
2024,10323559,18/05/1996,M,M,3228406931,1CFSP,S
2024,13458161,03/04/1986,M,M,3228406931,1CFSP,S
2024,13456233,31/05/1982,M,B,3162075411,1CFMI,S
2024,11241599,23/04/1974,M,B,3162075411,1CFMI,S
2024,10384941,15/01/1992,M,M,3162075411,1CFMI,S
2024,11144881,09/09/1986,M,M,3162075411,1CFMI,S
2024,12510297,21/02/1967,M,M,3162075411,1CFMI,S
2024,11318428,30/05/1983,M,M,3162077600,2CFSS,S
2024,13243061,22/06/1983,H,M,3162077600,2CFSS,S
2024,10507995,09/10/2002,H,M,3162076035,2CFSQ,S
2024,11921786,02/12/1993,M,M,3162076035,2CFSQ,S
2024,10639978,07/06/2003,M,M,3228410748,1CFSN,S
2024,11240615,26/02/1986,M,M,3162079713,2CFMD,S
2024,10690015,14/06/2003,M,M,3162077600,2CFSB,D
2024,10427669,16/02/1999,M,M,3162079790,2CFSP,S
2024,10652371,27/06/2005,H,M,3228413080,1CFSC,D
2024,10729539,05/07/2004,M,M,3228410357,1CFSD,D
2024,10634348,27/02/2005,H,M,3162080071,2CFSC,D
2024,10764532,17/03/2006,M,B,3162075411,1CFME,D
2024,10892583,29/11/2007,M,M,3162075411,1CFME,D
2024,10318925,27/10/1999,M,M,3162077600,2CFSS,S
2024,11248234,18/07/2007,H,M,3228390016,1CFMD,S
2024,10241444,06/10/2000,M,M,3162075411,1CFMI,S
2024,13459021,03/10/2007,H,M,3228390016,1CFMD,S
2024,10759237,01/06/2006,M,B,3228410892,1CFSE,D
2024,10687498,21/02/2005,M,M,3228410892,1CFSE,D
2024,10759237,01/06/2006,M,M,3228410892,1CFSE,D
2024,10749811,12/05/2004,H,M,3228410892,1CFSE,D
2024,10678997,09/11/2005,M,M,3228410892,1CFSE,D
2024,10320497,13/02/1992,M,M,3228410892,1CFSE,D
2024,10808311,20/02/2006,M,M,3228410892,1CFSE,D
2024,10761594,15/12/2005,H,M,3228410892,1CFSE,D
2024,10736502,26/02/2004,M,M,3228410892,1CFSE,D
2024,10676318,29/03/2005,H,M,3228410892,1CFSE,D
2024,10267952,31/01/2000,H,B,3228413080,1CFSC,D
2024,10796295,21/06/2006,H,M,3228413080,1CFSC,D
2024,10762343,12/04/2006,H,M,3228413080,1CFSC,D
2024,10757735,19/08/2006,H,M,3228413080,1CFSC,D
2024,10849397,23/01/2006,H,M,3228413080,1CFSC,D
2024,10805501,14/04/2006,H,M,3228413080,1CFSC,D
2024,10840811,24/01/2006,H,M,3228413080,1CFSC,D
2024,10783280,04/11/2005,H,M,3228413080,1CFSC,D
2024,10764453,01/09/2006,H,M,3228413080,1CFSC,D
2024,10813139,31/07/2006,H,M,3228413080,1CFSC,D
2024,10756607,14/07/2006,H,M,3228413080,1CFSC,D
2024,10762338,02/09/2006,H,M,3228413080,1CFSC,D
2024,10823812,24/07/2006,H,M,3228413080,1CFSC,D
2024,10807600,16/11/2006,H,M,3228413382,1CFSQ,D
2024,10679710,27/09/2005,H,M,3228413382,1CFSQ,D
2024,10736277,17/07/2004,H,M,3228413382,1CFSQ,D
2024,10282899,26/01/1998,H,M,3228413382,1CFSQ,D
2024,10797348,13/02/2006,H,M,3228413382,1CFSQ,D
2024,10611084,16/01/2005,H,M,3228413382,1CFSQ,D
2024,10709604,14/11/2003,H,M,3228413382,1CFSQ,D
2024,10770964,15/07/2006,H,M,3228413382,1CFSQ,D
2024,10688878,22/07/2004,H,M,3228413382,1CFSQ,D
2024,10770657,20/02/2006,H,M,3228413382,1CFSQ,D
2024,10810051,27/06/2006,H,M,3228413382,1CFSQ,D
2024,10757001,29/12/2006,M,M,3228413382,1CFSQ,D
2024,10828387,24/02/2006,M,M,3228413382,1CFSQ,D
2024,10856605,24/12/2006,H,M,3228413382,1CFSQ,D
2024,10758419,27/03/2006,H,M,3228413382,1CFSQ,D
2024,10691401,06/08/2003,H,B,3228410357,1CFSD,D
2024,11422592,09/12/2006,M,B,3228410357,1CFSD,D
2024,10742518,18/11/2005,M,B,3228410357,1CFSD,D
2024,10585531,12/07/2002,M,M,3228410357,1CFSD,D
2024,10698109,20/09/2005,M,M,3228410357,1CFSD,D
2024,10415316,04/09/1999,M,M,3228410357,1CFSD,D
2024,13456027,17/03/2005,M,M,3228410357,1CFSD,D
2024,10835750,15/07/2004,M,M,3228410357,1CFSD,D
2024,10766449,08/08/2006,H,M,3228410357,1CFSD,D
2024,10820272,09/01/2004,M,M,3228410357,1CFSD,D
2024,10928118,05/06/2007,M,B,3228379385,1CFMA,D
2024,10960990,20/04/2007,M,M,3228379385,1CFMA,D
2024,11043785,28/01/2008,H,M,3228379385,1CFMA,D
2024,11039273,24/11/2008,M,M,3228379385,1CFMA,D
2024,11029440,13/02/2008,M,M,3228379385,1CFMA,D
2024,10835299,21/10/2006,H,M,3228379385,1CFMA,D
2024,10805591,29/06/2006,H,M,3228379385,1CFMA,D
2024,10906307,30/11/2007,M,M,3228379385,1CFMA,D
2024,10911748,11/05/2007,H,M,3228379385,1CFMA,D
2024,10787655,26/04/2006,H,M,3228379385,1CFMA,D
2024,11028742,04/01/2008,M,M,3228379385,1CFMA,D
2024,10905782,05/11/2007,H,M,3228379385,1CFMA,D
2024,11004486,03/04/2008,M,M,3228379385,1CFMA,D
2024,10911568,17/08/2007,M,M,3228379385,1CFMA,D
2024,10911000,10/01/2007,H,M,3228379385,1CFMA,D
2024,10787257,01/10/2006,M,M,3228379385,1CFMA,D
2024,10929912,09/07/2007,M,M,3228379385,1CFMA,D
2024,11024457,14/04/2008,H,M,3228379385,1CFMA,D
2024,10929818,21/08/2007,M,M,3228379385,1CFMA,D
2024,11026347,14/01/2008,H,M,3228379385,1CFMA,D
2024,11033515,24/10/2008,M,M,3228379385,1CFMA,D
2024,11004716,09/05/2008,M,M,3228379385,1CFMA,D
2024,10441643,03/07/1993,H,B,3228381273,1CFMB,D
2024,10920232,23/02/2007,H,B,3228381273,1CFMB,D
2024,10584925,27/09/2002,M,B,3228381273,1CFMB,D
2024,11036107,05/02/2008,M,M,3228381273,1CFMB,D
2024,10793641,13/04/2006,H,M,3228381273,1CFMB,D
2024,10931235,21/12/2007,H,M,3228381273,1CFMB,D
2024,10924853,04/01/2007,M,M,3228381273,1CFMB,D
2024,10889537,28/12/2007,H,M,3228381273,1CFMB,D
2024,10912710,05/09/2007,H,M,3228381273,1CFMB,D
2024,10904203,22/03/2007,H,M,3228381273,1CFMB,D
2024,10899896,16/04/2007,M,M,3228381273,1CFMB,D
2024,11004108,21/07/2008,H,M,3228381273,1CFMB,D
2024,10916721,09/11/2007,M,M,3228381273,1CFMB,D
2024,10805007,15/12/2006,H,M,3228381273,1CFMB,D
2024,11184512,07/10/2008,H,M,3228381273,1CFMB,D
2024,11040995,10/09/2008,M,M,3228381273,1CFMB,D
2024,10809532,29/12/2004,H,B,3228406545,1CFSI,D
2024,10409169,24/07/1999,H,B,3228406545,1CFSI,D
2024,10766452,09/03/2006,M,M,3228406545,1CFSI,D
2024,10729793,21/11/2004,M,M,3228406545,1CFSI,D
2024,10857816,26/07/2006,H,M,3228406545,1CFSI,D
2024,10847609,09/07/2004,H,M,3228406545,1CFSI,D
2024,10856038,01/06/2006,H,M,3228406545,1CFSI,D
2024,10593810,04/06/2002,M,M,3228406545,1CFSI,D
2024,11231507,17/02/2001,H,M,3228406545,1CFSI,D
2024,10804606,22/12/2006,H,M,3228406545,1CFSI,D
2024,10707892,17/05/2005,H,M,3228406545,1CFSI,D
2024,10711954,20/12/2005,H,M,3228406545,1CFSI,D
2024,10835673,10/10/2005,H,M,3228406545,1CFSI,D
2024,10734184,23/07/2005,M,M,3228406545,1CFSI,D
2024,10484753,21/10/2005,H,B,3228404816,1CFSA,D
2024,10580667,30/01/2002,M,B,3228404816,1CFSA,D
2024,10679709,01/12/2005,H,B,3228404816,1CFSA,D
2024,10835676,03/02/2006,H,B,3228404816,1CFSA,D
2024,10802285,24/03/2006,M,M,3228404816,1CFSA,D
2024,10025295,11/08/2005,H,M,3228404816,1CFSA,D
2024,10711948,07/07/2005,M,M,3228404816,1CFSA,D
2024,10244048,12/07/2001,M,M,3228404816,1CFSA,D
2024,12332046,19/12/1973,H,M,3228404816,1CFSA,D
2024,10742998,14/04/2002,M,M,3228404816,1CFSA,D
2024,10961892,18/09/2006,M,M,3228404816,1CFSA,D
2024,10679723,03/11/2005,H,M,3228404816,1CFSA,D
2024,10824617,24/07/2005,H,M,3228404816,1CFSA,D
2024,10840138,02/04/2006,M,M,3228404816,1CFSA,D
2024,10017455,05/05/2005,H,M,3228404816,1CFSA,D
2024,10677900,23/05/2005,H,M,3228404816,1CFSA,D
2024,10819061,28/12/2005,M,M,3228404816,1CFSA,D
2024,10789628,04/04/2006,H,M,3228404816,1CFSA,D
2024,10835676,03/02/2006,H,M,3228404816,1CFSA,D
2024,10679709,01/12/2005,H,M,3228404816,1CFSA,D
2024,10679722,03/11/2005,M,M,3228404816,1CFSA,D
2024,10382359,03/09/2001,M,B,3162079790,2CFSA,D
2024,10835661,14/11/2005,M,M,3162079790,2CFSA,D
2024,10657739,01/08/2005,M,M,3162079790,2CFSA,D
2024,10679661,29/03/2004,H,M,3162079790,2CFSA,D
2024,10437711,12/04/1999,H,M,3162079790,2CFSA,D
2024,10500611,08/12/2002,H,M,3162079790,2CFSA,D
2024,10679690,24/11/2005,M,M,3162079790,2CFSA,D
2024,10743003,12/09/2005,M,M,3162079790,2CFSA,D
2024,10862522,04/08/2004,H,M,3162079790,2CFSA,D
2024,10792061,31/01/2002,H,M,3162079790,2CFSA,D
2024,10699015,13/04/2004,M,M,3162079790,2CFSA,D
2024,10707732,25/04/2005,M,M,3162079790,2CFSA,D
2024,10819298,14/11/2003,H,M,3162079790,2CFSA,D
2024,11144559,14/05/1990,M,M,3162079790,2CFSA,D
2024,10689191,06/11/2005,M,M,3162079790,2CFSA,D
2024,10840651,19/07/2004,H,M,3162079860,1CESCIB,D
2024,10809218,03/03/2004,H,M,3162079860,1CESCIB,D
2024,10415513,05/02/2001,H,M,3162079860,1CESCIB,D
2024,12724396,03/08/1989,H,M,3162079860,1CESCIB,D
2024,10517224,21/09/2002,H,M,3162079860,1CESCIB,D
2024,10740579,29/10/2004,H,M,3162079860,1CESCIB,D
2024,10652552,18/11/2004,H,M,3162079860,1CESCIB,D
2024,10810094,27/10/2004,H,M,3162079860,1CESCIB,D
2024,10808794,19/03/2003,H,M,3162079860,1CESCIB,D
2024,12874164,08/06/1978,H,M,3162079860,1CESCIB,D
2024,10678728,27/02/2003,H,M,3162079860,1CESCIB,D
2024,10724963,05/12/2003,H,B,3162079874,1CESIAB,D
2024,10263857,29/03/1999,H,B,3162079874,1CESIAB,D
2024,10279218,15/06/1996,M,B,3162079874,1CESIAB,D
2024,10409990,27/03/2001,H,B,3162079874,1CESIAB,D
2024,10799062,19/11/2003,H,M,3162079874,1CESIAB,D
2024,10328167,17/03/1999,H,M,3162079874,1CESIAB,D
2024,10841155,24/11/2004,H,M,3162079874,1CESIAB,D
2024,10018367,27/03/2002,H,M,3162079874,1CESIAB,D
2024,10832732,19/10/2004,H,M,3162079874,1CESIAB,D
2024,10294470,30/11/2001,M,M,3162079874,1CESIAB,D
2024,10481669,17/02/1999,M,M,3162079874,1CESIAB,D
2024,10747327,03/02/2004,H,M,3162079874,1CESIAB,D
2024,10304881,09/04/1997,H,M,3162079874,1CESIAB,D
2024,11502777,31/07/1982,H,M,3162079874,1CESIAB,D
2024,10516191,16/10/2002,H,M,3162079874,1CESIAB,D
2024,10403933,03/11/1999,H,M,3162079874,1CESIAB,D
2024,10406026,22/11/1997,H,M,3162079874,1CESIAB,D
2024,12510469,07/03/2003,H,B,3162079929, ,D
2024,10910799,18/10/2007,H,M,3162079936,2CFMC,D
2024,10906556,25/08/2007,H,M,3162079936,2CFMC,D
2024,10912321,16/01/2007,H,M,3162079936,2CFMC,D
2024,10819052,21/06/2005,H,M,3162079936,2CFMC,D
2024,10888617,06/02/2007,M,M,3162079936,2CFMC,D
2024,10892259,18/08/2007,H,M,3162079936,2CFMC,D
2024,10911129,25/07/2007,H,M,3162079936,2CFMC,D
2024,10911373,22/07/2007,H,M,3162079936,2CFMC,D
2024,10789656,01/12/2006,H,M,3162079936,2CFMC,D
2024,10909591,20/10/2007,M,M,3162079936,2CFMC,D
2024,10017433,12/01/2005,H,M,3162079936,2CFMC,D
2024,10895404,16/08/2007,H,M,3162079936,2CFMC,D
2024,10711791,09/12/2003,H,M,3162079957,2CFSH,D
2024,10666129,15/11/2004,H,M,3162079957,2CFSH,D
2024,12571287,16/06/1991,H,M,3162079957,2CFSH,D
2024,10837069,27/09/2005,H,M,3162079957,2CFSH,D
2024,10736098,19/11/2005,M,M,3162079957,2CFSH,D
2024,10820972,09/08/2005,H,M,3162079957,2CFSH,D
2024,10663063,18/09/2005,H,M,3162079957,2CFSH,D
2024,10392051,29/06/2001,H,M,3162079957,2CFSH,D
2024,11736342,28/02/1983,H,M,3162079957,2CFSH,D
2024,10689194,12/12/2005,H,M,3162079957,2CFSH,D
